3.195,389,2440.929,14.230,dr11,PE,#27,#27,#2,#1
3.381,1234,2203.383,15.802,dr11,PE,#27,#27,#2,#1
3.448,26,1960.592,17.820,dr8,PE,#27,#27,#3,#1
3.460,962,2556.277,13.575,dr8,PCp,#27,#25,#3,#1
3.522,779,2391.801,14.528,dr11,PE,#27,#27,#2,#1
3.575,306,1826.737,19.175,dr11,PE,#27,#27,#2,#1
3.618,945,2183.654,15.948,dr9,PE,#27,#27,#2,#1
3.699,1060,2065.924,16.884,dr11,PE,#27,#27,#2,#1
3.851,1165,1956.977,17.854,dr8,PE,#27,#25,#3,#1
3.904,670,2576.478,13.466,dr10,PE,#27,#26,#3,#1
3.910,589,2115.262,16.478,dr10,PE,#27,#27,#3,#1
3.925,823,2107.541,16.540,dr9,PE,#27,#27,#2,#1
3.929,1074,2345.857,14.819,dr11,PCh,#27,#26,#2,#1
4.011,286,2621.559,13.231,dr9,PE,#27,#26,#2,#1
4.061,1062,2598.302,13.351,dr8,PE,#27,#26,#3,#1
4.087,942,1925.658,18.155,dr11,PE,#27,#26,#2,#1
4.138,457,2750.638,12.599,dr10,PE,#27,#26,#3,#1
4.336,59,2702.722,12.826,dr9,PE,#27,#26,#2,#1
4.371,1161,2090.162,16.682,dr10,PE,#27,#25,#3,#1
4.423,1393,1969.917,17.733,dr8,PE,#27,#26,#3,#1
4.428,679,2574.956,13.475,dr11,PCh,#27,#25,#2,#1
4.622,605,1967.881,17.752,dr8,PE,#27,#27,#3,#1
4.722,812,2072.069,16.832,dr10,PE,#27,#26,#3,#1
4.834,801,1859.170,18.828,dr11,PE,#27,#26,#2,#1
4.931,576,2501.744,13.877,dr11,PE,#27,#26,#2,#1
5.002,477,2575.405,13.472,dr11,PE,#27,#27,#2,#1
5.031,1371,2244.598,15.504,dr10,PE,#27,#24,#3,#1
5.079,1108,1777.701,19.726,dr8,PE,#27,#25,#3,#1
5.154,933,2248.264,15.478,dr11,PE,#27,#26,#2,#1
5.184,198,2270.778,15.321,dr9,PE,#27,#26,#2,#1
5.213,874,2222.229,15.664,dr11,PE,#27,#25,#2,#1
5.251,552,2494.663,13.917,dr11,PE,#27,#27,#2,#1
5.283,1116,2426.808,14.314,dr8,PE,#27,#26,#3,#1
5.283,404,2456.007,14.140,dr11,PE,#27,#26,#2,#1
5.375,1333,2123.034,16.416,dr11,PE,#27,#27,#2,#1
5.418,1134,2523.932,13.752,dr10,PE,#27,#27,#3,#1
5.476,52,2382.352,14.587,dr9,PE,#27,#26,#2,#1
5.556,991,1946.841,17.950,dr9,PE,#27,#26,#2,#1
5.561,1285,2238.928,15.544,dr9,PE,#27,#23,#2,#1
5.592,1211,1909.281,18.316,dr11,PE,#27,#27,#2,#1
5.609,462,1830.710,19.132,dr8,PE,#27,#26,#3,#1
5.791,161,2506.129,13.852,dr8,PE,#27,#25,#3,#1
5.792,1250,2653.299,13.070,dr11,PE,#27,#25,#2,#1
5.822,260,2105.129,16.560,dr10,PE,#27,#27,#3,#1
5.900,1160,1992.345,17.527,dr9,PE,#27,#27,#2,#1
5.983,1246,2349.121,14.798,dr10,PE,#27,#26,#3,#1
6.105,854,2123.366,16.414,dr11,PE,#27,#26,#2,#1
6.107,41,1997.728,17.478,dr11,PE,#27,#26,#2,#1
6.188,883,2204.905,15.790,dr8,PE,#27,#27,#3,#1
6.192,167,1800.121,19.470,dr8,PE,#27,#26,#3,#1
6.256,1012,1775.418,19.752,dr9,PE,#27,#25,#2,#1
6.543,483,2246.621,15.490,dr11,PE,#27,#25,#2,#1
6.628,1321,2222.500,15.662,dr9,PE,#27,#23,#2,#1
6.677,403,2442.704,14.219,dr11,PE,#27,#27,#2,#1
7.020,169,1777.380,19.729,dr11,PE,#27,#27,#2,#1
7.035,56,1758.179,19.954,dr8,PCp,#27,#24,#3,#1
7.126,1282,2472.112,14.046,dr9,PE,#27,#27,#2,#1
7.158,1190,2332.252,14.908,dr10,PE,#27,#27,#3,#1
7.166,1218,2268.095,15.340,dr10,PCh,#27,#25,#3,#1
7.169,414,2094.862,16.643,dr8,PE,#27,#26,#3,#1
7.265,422,2273.509,15.302,dr9,PE,#27,#26,#2,#1
7.360,379,1869.405,18.721,dr8,PE,#27,#26,#3,#1
7.382,971,2466.981,14.076,dr8,PE,#27,#26,#3,#1
7.406,234,2184.346,15.943,dr9,PE,#27,#27,#2,#1
7.491,946,2409.015,14.422,dr9,PE,#27,#24,#2,#1
7.596,863,2256.102,15.423,dr9,PE,#27,#25,#2,#1
7.678,376,1831.178,19.127,dr11,PE,#27,#26,#2,#1
7.861,105,2450.095,14.175,dr8,PE,#27,#24,#3,#1
7.932,226,2560.789,13.551,dr8,PE,#27,#27,#3,#1
7.948,1236,1783.273,19.661,dr9,PE,#27,#25,#2,#1
7.979,1099,2128.595,16.372,dr10,PE,#27,#26,#3,#1
