46.107,995,2335.792,14.885,dr11,PE,#27,#27,#3,#3
78.379,702,1536.998,22.978,dr10,PE,#27,#26,#3,#3
212.381,149,834.234,45.990,dr9,PE,#27,#27,#3,#3
291.766,422,664.421,64.561,dr8,PE,#27,#26,#3,#3
306.574,850,675.357,62.675,dr8,PE,#27,#27,#3,#3
333.294,142,760.634,52.075,dr8,PE,#27,#27,#3,#3
343.081,940,748.796,53.253,dr8,PE,#27,#27,#3,#3
390.511,239,849.451,44.938,dr9,PE,#27,#27,#3,#3
455.042,245,1764.522,19.879,dr10,PE,#27,#27,#3,#3
536.954,614,1963.200,17.796,dr10,PE,#27,#27,#3,#3
584.685,729,2464.574,14.090,dr11,PE,#27,#27,#3,#3
