4.709,24,2541.557,13.655,dr11,PE,#27,#27,#3,#1
18.117,15,1856.274,18.858,dr10,PE,#27,#27,#3,#1
22.221,21,2546.300,13.629,dr11,PE,#27,#27,#3,#1
26.678,1,1725.976,20.342,dr10,PE,#27,#27,#3,#1
28.229,7,2181.725,15.963,dr11,PE,#27,#27,#3,#1
32.599,16,2306.879,15.076,dr11,PE,#27,#27,#3,#1
32.648,0,2002.157,17.438,dr10,PE,#27,#27,#3,#1
34.922,9,2122.937,16.417,dr10,PE,#27,#27,#3,#1
39.233,6,1701.702,20.646,dr10,PE,#27,#27,#3,#1
44.290,17,1615.641,21.800,dr10,PE,#27,#27,#3,#1
51.635,11,1942.063,17.996,dr10,PE,#27,#27,#3,#1
56.162,14,2342.363,14.842,dr11,PE,#27,#27,#3,#1
57.022,10,2025.483,17.231,dr10,PE,#27,#27,#3,#1
59.189,2,1624.122,21.680,dr10,PE,#27,#27,#3,#1
60.641,3,2036.231,17.137,dr10,PE,#27,#27,#3,#1
62.130,20,1817.949,19.271,dr10,PE,#27,#27,#3,#1
66.550,8,1642.511,21.426,dr10,PE,#27,#27,#3,#1
70.598,12,1668.701,21.073,dr10,PE,#27,#27,#3,#1
72.955,18,1555.325,22.692,dr10,PE,#27,#27,#3,#1
73.410,23,2083.800,16.734,dr10,PE,#27,#27,#3,#1
81.307,22,1341.149,26.576,dr10,PE,#27,#27,#3,#1
86.670,5,1378.660,25.798,dr10,PE,#27,#27,#3,#1
87.009,13,1380.933,25.753,dr10,PE,#27,#27,#3,#1
87.550,4,1698.505,20.686,dr10,PE,#27,#27,#3,#1
99.325,19,1595.014,22.097,dr10,PE,#27,#27,#3,#1
123.081,8,1267.116,28.263,dr10,PE,#27,#27,#3,#1
132.210,6,1148.439,31.497,dr10,PE,#27,#27,#3,#1
138.803,19,1337.527,26.653,dr10,PE,#27,#27,#3,#1
141.006,11,1362.877,26.120,dr10,PE,#27,#27,#3,#1
143.146,0,1281.011,27.929,dr10,PE,#27,#27,#3,#1
144.376,22,957.950,38.780,dr9,PE,#27,#27,#3,#1
145.753,12,1177.896,30.623,dr10,PE,#27,#27,#3,#1
156.036,24,1498.521,23.603,dr10,PE,#27,#27,#3,#1
159.141,13,994.721,37.098,dr9,PE,#27,#27,#3,#1
159.463,15,953.760,38.983,dr9,PE,#27,#27,#3,#1
161.592,21,1608.134,21.907,dr10,PE,#27,#27,#3,#1
162.172,9,1263.517,28.351,dr10,PE,#27,#27,#3,#1
170.991,1,847.324,45.082,dr9,PE,#27,#27,#3,#1
176.550,18,908.318,41.343,dr9,PE,#27,#27,#3,#1
181.248,23,1356.160,26.259,dr10,PE,#27,#27,#3,#1
205.491,14,1339.065,26.620,dr10,PE,#27,#27,#3,#1
206.611,10,1092.282,33.320,dr10,PE,#27,#27,#3,#1
208.710,4,1001.451,36.808,dr9,PE,#27,#27,#3,#1
211.482,16,1109.186,32.747,dr10,PE,#27,#27,#3,#1
211.975,2,852.437,44.738,dr9,PE,#27,#27,#3,#1
218.418,17,669.532,63.656,dr8,PE,#27,#27,#3,#1
219.743,7,964.228,38.481,dr9,PE,#27,#27,#3,#1
219.860,20,840.202,45.571,dr9,PE,#27,#27,#3,#1
222.465,5,670.672,63.460,dr8,PE,#27,#27,#3,#1
227.917,3,965.520,38.420,dr9,PE,#27,#27,#3,#1
244.662,7,842.863,45.386,dr9,PE,#27,#27,#3,#1
244.889,12,671.204,63.369,dr8,PE,#27,#27,#3,#1
246.275,4,853.281,44.682,dr9,PE,#27,#27,#3,#1
247.735,9,780.941,50.202,dr9,PE,#27,#27,#3,#1
259.747,3,807.338,48.003,dr9,PE,#27,#27,#3,#1
264.061,16,813.687,47.509,dr9,PE,#27,#27,#3,#1
267.523,22,638.943,69.893,dr8,PE,#27,#27,#3,#1
267.652,19,658.344,65.696,dr8,PE,#27,#27,#3,#1
279.451,20,631.783,71.749,dr8,PE,#27,#27,#3,#1
283.937,18,616.234,76.819,dr8,PE,#27,#27,#3,#1
288.751,8,613.094,78.137,dr8,PE,#27,#27,#3,#1
293.485,1,727.424,55.571,dr8,PE,#27,#27,#3,#1
293.723,23,728.932,55.399,dr8,PE,#27,#27,#3,#1
295.030,5,692.625,60.028,dr8,PE,#27,#27,#3,#1
298.490,13,872.370,43.455,dr9,PE,#27,#27,#3,#1
303.376,10,739.243,54.257,dr8,PE,#27,#27,#3,#1
306.508,15,706.524,58.128,dr8,PE,#27,#27,#3,#1
313.533,0,716.997,56.806,dr8,PE,#27,#27,#3,#1
318.979,6,941.128,39.608,dr9,PE,#27,#27,#3,#1
321.188,24,629.352,72.432,dr8,PE,#27,#27,#3,#1
322.584,11,755.424,52.585,dr8,PE,#27,#27,#3,#1
327.683,21,740.007,54.174,dr8,PE,#27,#27,#3,#1
328.278,17,861.798,44.124,dr9,PE,#27,#27,#3,#1
331.702,2,966.576,38.371,dr9,PE,#27,#27,#3,#1
342.335,14,663.338,64.758,dr8,PE,#27,#27,#3,#1
