2.000,B,[642, 926, 436, 1177, 1292, 1298, 39, 1019, 656, 70, 583, 182, 996, 1231, 594, 181, 1085, 250, 1083, 1154, 956, 764, 1020, 1352, 1300, 406, 1038, 160, 954, 572, 568, 519, 1005, 329, 36, 435, 1388, 1033, 195, 411, 1174, 30, 1241, 1219, 119, 707, 1325, 532, 742, 1339, 1384, 335, 841, 1247, 1121, 1014, 81, 1077, 1138, 1141, 777, 56, 1362, 1115, 438, 463, 136, 515, 1133, 986, 1108, 1155, 496, 1001, 846, 897, 1012, 210, 1353, 829, 180, 353, 1313, 230, 685, 133, 114, 877, 490, 516, 749, 169, 363, 758, 1297, 1311, 1006, 66, 1236, 25, 1354, 1272, 349, 955, 653, 1124, 130, 167, 464, 667, 244, 256, 565, 259, 518, 174, 1089, 752, 334, 596, 538, 306, 89, 724, 97, 398, 185, 1132, 659, 357, 284, 732, 1239, 1357, 139, 116, 419, 847, 293, 585, 1184, 872, 1318, 245, 462, 856, 978, 1304, 430, 968, 489, 793, 737, 886, 815, 407, 827, 1235, 499, 376, 428, 1021, 55, 22, 1010, 943, 826, 325, 27, 599, 395, 801, 470, 889, 288, 109, 318, 553, 584, 689, 1394, 634, 37, 1341, 289, 267, 725, 1183, 127, 1031, 71, 1, 1316, 601, 1023, 606, 969, 1319, 663, 721, 821, 1245, 228, 1365, 278, 1332, 138, 17, 508, 536, 269, 1256, 379, 1263, 879, 42, 781, 976, 896, 465, 1143, 1181, 1158, 848, 1009, 301, 1257, 621, 718, 108, 479, 121, 840, 641, 201, 542, 1265, 607, 680, 1337, 204, 364, 13, 308, 723, 1399, 460, 970, 530, 1281, 688, 1262, 1270, 835, 925, 690, 224, 1211, 1233, 177, 1276, 342, 1345, 1303, 1111, 1254, 1025, 1114, 1026, 957, 736, 1379, 132, 232, 1192, 942, 437, 5, 6, 651, 123, 1172, 729, 73, 640, 710, 1329, 831, 1284, 1049, 712, 43, 961, 1080, 861, 456, 950, 668, 1127, 326, 1315, 1063, 1003, 1395, 674, 402, 1075, 190, 913, 99, 734, 625, 701, 533, 1100, 1165, 865, 491, 692, 1240, 15, 26, 991, 113, 1249, 1128, 1169, 917, 1073, 137, 1015, 46, 804, 843, 624, 842, 1383, 1125, 96, 605, 1084, 1309, 901, 45, 87, 202, 77, 1393, 482, 903, 191, 1228, 918, 38, 859, 1067, 1147, 275, 590, 273, 2, 221, 543, 766, 864, 741, 276, 225, 188, 1145, 258, 443, 858, 339, 1118, 208, 251, 277, 555, 124, 1061, 1266, 521, 608, 902, 485, 262, 730, 68, 183, 1392, 850, 1378, 1160, 168, 1030, 196, 754, 870, 1042, 1093, 270, 1032, 1299, 1301, 1130, 573, 1191, 367, 49, 94, 41, 959, 790, 1176, 1144, 1069, 575, 252, 809, 241, 934, 1142, 18, 1013, 1095, 1222, 311, 271, 1000, 166, 1056, 915, 1043, 638, 60, 433, 85, 582, 806, 142, 798, 117, 838, 828, 1349, 235, 747, 1057, 1194, 1113, 156, 820, 343, 702, 385, 1196, 1011, 645, 1137, 1374, 1290, 1242, 1029, 213, 909, 876, 813, 128, 473, 310, 1260, 199, 253, 1008, 352, 548, 358, 1060, 274, 953, 1210, 100, 785, 871, 722, 1037, 469, 1189, 8, 502, 819, 923, 1261, 1035, 1397, 524, 1295, 1136, 461, 444, 812, 484, 83, 980, 176, 1188, 1338, 126, 125, 475, 1271, 474, 451, 111, 880, 1221, 669, 1161, 693, 417, 1259, 382, 635, 616, 952, 64, 837, 595, 936, 323, 501, 618, 149, 823, 1103, 658, 1273, 103, 305, 112, 316, 1367, 1203, 589, 982, 1209, 266, 981, 58, 1166, 1126, 762, 260, 375, 1117, 1232, 414, 346, 1007, 240, 495, 307, 882, 761, 12, 683, 799, 287, 1283, 855, 748, 1347, 770, 449, 322, 899, 750, 229, 1149, 1193, 1004, 1333, 911, 938, 614, 257, 207, 1146, 282, 999, 716, 535, 1215, 854, 347, 604, 678, 331, 1168, 557, 1081, 454, 814, 1171, 421, 1159, 233, 887, 1201, 979, 623, 1359, 219, 629, 1366, 217, 1099, 1018, 448, 1288, 940, 1208, 526, 165, 825, 434, 960, 296, 321, 62, 1070, 539, 974, 520, 773, 336, 751, 1390, 738, 107, 1225, 295, 82, 705, 1096, 964, 763, 1170, 726, 598, 1289, 523, 951, 237, 708, 327, 757, 644, 945, 567, 348, 399, 756, 1334, 912, 602, 1044, 197, 472, 74, 673, 1369, 65, 152, 1151, 285, 948, 631, 0, 588, 805, 1046, 522, 628, 529, 1234, 386, 1328, 546, 44, 1351, 545, 1094, 963, 503, 571, 78, 1327, 1152, 368, 234, 1053, 1076, 1217, 866, 780, 1358, 620, 1227, 455, 965, 431, 1340, 313, 20, 906, 713, 1199, 715, 332, 883, 172, 695, 1346, 445, 140, 1223, 745, 664, 238, 1024, 1291, 1360, 388, 354, 380, 312, 147, 874, 383, 789, 1230, 478, 1302, 510, 740, 1269, 706, 853, 1216, 900, 1321, 511, 1350, 507, 728, 696, 1323, 300, 570, 466, 924, 63, 1140, 1285, 351, 19, 4, 878, 29, 158, 355, 405, 1371, 844, 1348, 315, 1356, 603, 933, 617, 75, 930, 416, 650, 941, 11, 893, 672, 506, 280, 425, 1264, 949, 1314, 483, 246, 1324, 1253, 1248, 1336, 299, 88, 106, 796, 441, 247, 446, 1175, 1207, 429, 1040, 574, 1097, 863, 1224, 205, 1064, 198, 932, 118, 550, 1380, 888, 298, 824, 51, 231, 366, 90, 173, 1186, 1204, 1218, 150, 497, 528, 972, 1277, 1150, 390, 422, 698, 48, 53, 1205, 1226, 47, 1322, 759, 720, 977, 795, 973, 1268, 1214, 627, 381, 660, 281, 187, 697, 1034, 731, 868, 869, 134, 171, 297, 1048, 131, 243, 255, 151, 409, 753, 1280, 492, 350, 907, 778, 1119, 471, 1059, 263, 410, 586, 1355, 563, 9, 193, 832, 597, 1396, 514, 1131, 317, 860, 1377, 1052, 194, 622, 493, 1074, 939, 467, 992, 648, 1326, 513, 811, 115, 7, 1088, 505, 1287, 69, 1363, 744, 359, 560, 1190, 600, 487, 1381, 254, 1163, 782, 283, 881, 356, 1246, 249, 818, 774, 988, 314, 816, 148, 684, 839, 1167, 292, 836, 892, 709, 79, 154, 1065, 365, 333, 1361, 783, 143, 1294, 360, 569, 875, 784, 743, 929, 1370, 891, 549, 33, 862, 91, 559, 227, 423, 727, 739, 10, 765, 591, 779, 922, 294, 52, 699, 531, 159, 145, 1200, 392, 1238, 927, 1002, 337, 57, 540, 958, 914, 578, 686, 92, 630, 947, 675, 1317, 873, 184, 983, 802, 661, 1182, 338, 1047, 1386, 649, 146, 646, 101, 525, 677, 639, 153, 719, 129, 239, 904, 1391, 319, 534, 666, 767, 1312, 1017, 401, 80, 498, 654, 206, 849, 3, 1122, 1389, 931, 509, 268, 1212, 144, 1036, 556, 374, 1237, 396, 946, 1220, 803, 1068, 442, 1116, 1385, 711, 389, 141, 340, 735, 990, 1066, 179, 787, 920, 1139, 1308, 1187, 200, 541, 222, 834, 384, 1368, 944, 1173, 921, 558, 1079, 1375, 1112, 40, 1195, 1082, 908, 657, 1206, 547, 615, 212, 345, 935, 387, 691, 885, 403, 361, 189, 1342, 1320, 54, 426, 1123, 378, 791, 1028, 155, 1107, 404, 215, 1027, 309, 760, 989, 157, 391, 833, 447, 890, 1110, 808, 265, 481, 104, 852, 424, 105, 420, 772, 320, 468, 676, 830, 632, 72, 1330, 500, 613, 633, 93, 1153, 694, 371, 1376, 895, 971, 302, 937, 1041, 476, 1344, 32, 768, 1282, 551, 1278, 822, 1198, 1255, 324, 1382, 1109, 1213, 576, 16, 552, 214, 84, 1343, 432, 1086, 800, 619, 610, 1156, 1180, 682, 161, 427, 626, 714, 636, 612, 413, 86, 61, 592, 769, 1310, 1087, 704, 810, 554, 377, 566, 1387, 486, 163, 328, 408, 1134, 1197, 1293, 593, 369, 611, 261, 916, 681, 1091, 504, 1306, 453, 95, 290, 220, 24, 643, 1178, 34, 175, 581, 203, 894, 577, 192, 776, 962, 1072, 1398, 28, 967, 1229, 98, 966, 1054, 609, 272, 997, 746, 76, 1286, 905, 178, 975, 1274, 23, 857, 1105, 1305, 1016, 700, 527, 440, 1135, 670, 797, 544, 164, 162, 771, 517, 170, 1243, 450, 362, 679, 562, 459, 1148, 35, 647, 1071, 1055, 226, 652, 984, 928, 370, 477, 1129, 637, 587, 1267, 1244, 330, 671, 1051, 1258, 703, 1162, 512, 775, 397, 264, 1062, 186, 31, 1102, 439, 223, 580, 122, 867, 1252, 1251, 304, 1022, 1331, 216, 50, 1164, 845, 662, 1101, 67, 373, 211, 579, 794, 286, 372, 418, 236, 394, 851, 995, 1050, 393, 488, 807, 135, 1279, 998, 1202, 537, 993, 786, 218, 1364, 561, 412, 242, 564, 458, 209, 344, 1120, 291, 1092, 120, 1039, 279, 755, 1250, 884, 110, 1372, 1307, 898, 480, 1157, 1098, 21, 1106, 1090, 1296, 655, 1275, 248, 985, 1045, 1104, 817, 733, 665, 341, 415, 987, 14, 59, 494, 687, 1058, 788, 1335, 919, 400, 1179, 910, 1078, 102, 452, 1373, 457, 717, 994, 792, 1185, 303]
2.668,627,2317.769,15.003,12,PC
2.698,170,2586.038,13.416,12,PC
2.711,838,2044.754,17.064,12,PC
2.714,784,2387.691,14.554,12,PC
2.856,602,2196.340,15.854,12,PC
3.276,255,2322.194,14.974,12,PC
3.305,124,1995.584,17.497,12,PC
3.432,173,2295.316,15.153,12,PC
3.469,703,2600.411,13.340,12,PC
3.692,1225,2168.843,16.060,12,PC
3.738,636,2521.498,13.766,12,PC
3.781,197,2189.855,15.902,12,PC
3.834,80,2427.126,14.312,12,PC
3.950,101,2422.288,14.341,12,PC
3.982,883,2225.424,15.641,12,PC
3.994,1299,2014.459,17.328,12,PC
4.016,404,2462.955,14.100,12,PC
4.024,1135,2569.352,13.505,12,PC
4.060,624,1963.766,17.790,12,PC
4.074,709,2366.395,14.688,12,PC
4.139,870,2004.509,17.417,12,PC
4.186,806,2027.983,17.209,12,PC
4.283,139,1829.503,19.145,12,PC
4.301,406,1732.865,20.258,12,PC
4.321,1090,2672.431,12.974,12,PC
4.407,40,2446.928,14.194,12,PC
4.580,355,2250.485,15.463,12,PC
4.593,742,1766.370,19.857,12,PC
4.602,1105,2564.522,13.530,12,PC
4.668,1384,1767.376,19.846,12,PC
4.676,950,1937.679,18.038,12,PC
4.678,128,2051.179,17.009,12,PC
4.751,913,1946.678,17.952,12,PC
4.861,1175,2270.597,15.322,12,PC
4.907,1382,2498.338,13.896,12,PC
5.210,1178,2537.192,13.679,12,PC
5.355,378,2452.588,14.161,12,PC
5.456,167,1806.916,19.394,12,PC
5.671,478,2224.924,15.645,12,PC
5.847,1138,1768.979,19.827,12,PC
5.860,192,2540.270,13.662,12,PC
5.994,209,2641.253,13.130,12,PC
6.176,1113,2026.369,17.223,12,PC
6.365,431,2200.702,15.821,12,PC
6.422,794,2606.593,13.308,12,PC
6.449,1055,2564.938,13.528,12,PC
6.595,1207,2260.439,15.393,12,PC
6.700,656,1687.087,20.833,12,PC
6.724,49,1996.301,17.491,12,PC
6.808,1323,2227.022,15.630,12,PC
6.834,940,2137.872,16.299,12,PC
6.949,1148,2563.426,13.536,12,PC
7.002,391,2444.789,14.207,12,PC
7.029,544,2549.460,13.612,12,PC
7.031,1073,1939.744,18.018,12,PC
7.179,973,2281.296,15.249,12,PC
7.202,18,1996.867,17.486,12,PC
7.284,327,2151.476,16.193,12,PC
7.304,319,2396.878,14.497,12,PC
7.342,885,2436.047,14.259,12,PC
7.392,718,1881.403,18.597,12,PC
7.535,15,1931.395,18.099,12,PC
7.556,1134,2510.180,13.829,12,PC
7.561,686,2381.807,14.591,12,PC
7.767,1114,1901.346,18.395,12,PC
8.063,1163,2327.905,14.936,12,PC
8.150,434,2126.136,16.392,12,PC
8.257,53,2266.826,15.348,12,PC
8.314,82,2134.844,16.323,12,PC
8.486,343,2013.115,17.340,12,PC
8.491,763,2141.381,16.272,12,PC
8.503,875,2345.632,14.821,12,PC
8.707,977,2270.219,15.325,12,PC
8.980,690,1887.344,18.536,12,PC
9.066,702,2005.555,17.408,12,PC
9.227,728,2205.865,15.783,12,PC
9.358,897,1755.056,19.991,12,PC
9.478,1256,1858.967,18.830,12,PC
9.513,1011,2007.853,17.387,12,PC
9.841,362,2538.641,13.671,12,PC
9.915,483,2225.926,15.638,12,PC
9.918,932,2243.668,15.511,12,PC
10.304,432,2462.085,14.105,12,PC
10.313,1340,2174.613,16.016,12,PC
10.331,220,2499.892,13.887,12,PC
10.380,1047,2370.717,14.660,12,PC
10.491,828,1990.037,17.548,12,PC
10.544,221,1938.881,18.027,12,PC
10.554,185,1784.343,19.649,12,PC
10.870,1157,2627.087,13.202,12,PC
10.936,566,2485.158,13.971,12,PC
11.076,1386,2364.023,14.703,12,PC
11.081,677,2366.391,14.688,12,PC
11.111,1048,2263.375,15.372,12,PC
11.181,976,1846.604,18.961,12,PC
11.502,1324,2217.315,15.700,12,PC
11.542,1117,2065.764,16.885,12,PC
11.928,871,2014.727,17.326,12,PC
11.938,313,2167.268,16.072,12,PC
12.122,880,2031.990,17.174,12,PC
12.147,903,1916.273,18.247,12,PC
12.316,451,2029.512,17.196,12,PC
12.353,826,1801.470,19.455,12,PC
12.364,746,2503.331,13.868,12,PC
12.441,208,1932.720,18.086,12,PC
12.533,125,2025.541,17.231,12,PC
12.536,181,1659.358,21.198,12,PC
12.618,960,2099.310,16.607,12,PC
12.658,1269,2177.689,15.993,12,PC
12.752,674,1888.087,18.529,12,PC
12.763,1041,2435.306,14.263,12,PC
13.069,819,2006.232,17.402,12,PC
13.140,623,2085.224,16.723,12,PC
13.158,1383,1902.719,18.381,12,PC
13.269,136,1722.621,20.384,12,PC
13.384,1132,1765.131,19.872,12,PC
13.419,888,2220.863,15.674,12,PC
13.430,397,2533.317,13.700,12,PC
13.446,708,2108.061,16.536,12,PC
13.625,274,1998.216,17.474,12,PC
13.691,835,1850.175,18.923,12,PC
13.708,333,2308.571,15.064,12,PC
13.835,26,1892.083,18.488,12,PC
13.857,509,2362.696,14.711,12,PC
13.879,367,1948.450,17.935,12,PC
13.904,1181,1835.568,19.079,12,PC
13.907,20,2153.848,16.175,12,PC
14.053,590,1910.060,18.308,12,PC
14.134,332,2149.279,16.210,12,PC
14.176,820,1971.814,17.715,12,PC
14.219,1300,1663.555,21.142,12,PC
14.267,1357,1761.437,19.915,12,PC
14.338,922,2315.436,15.018,12,PC
14.417,1038,1668.130,21.081,12,PC
14.449,719,2346.358,14.816,12,PC
14.577,917,1888.191,18.528,12,PC
14.602,1235,1781.873,19.677,12,PC
14.618,1238,2325.115,14.954,12,PC
14.721,1217,2137.666,16.301,12,PC
14.722,224,1847.157,18.955,12,PC
14.733,1319,1813.003,19.326,12,PC
14.751,1304,1774.722,19.760,12,PC
14.795,744,2280.800,15.252,12,PC
14.961,983,2337.643,14.872,12,PC
15.045,734,1876.480,18.648,12,PC
15.117,1035,1993.633,17.515,12,PC
15.180,1380,2206.739,15.777,12,PC
15.230,771,2495.267,13.913,12,PC
15.244,1373,2670.691,12.983,12,PC
15.421,641,1829.022,19.150,12,PC
15.455,1111,1846.445,18.962,12,PC
15.548,177,1841.352,19.017,12,PC
15.584,372,2544.436,13.639,12,PC
15.620,927,2318.982,14.995,12,PC
15.661,22,1779.457,19.705,12,PC
15.687,1139,2364.601,14.699,12,PC
15.698,465,1822.396,19.222,12,PC
15.853,1353,1716.858,20.455,12,PC
16.170,659,1743.762,20.126,12,PC
16.286,683,2039.514,17.109,12,PC
16.397,916,2451.486,14.167,12,PC
16.468,1104,2604.301,13.320,12,PC
16.548,830,2392.173,14.526,12,PC
16.692,1142,1940.229,18.014,12,PC
16.787,246,2177.576,15.994,12,PC
16.855,1362,1699.322,20.676,12,PC
17.322,238,2135.289,16.319,12,PC
17.335,1167,2273.259,15.304,12,PC
17.420,726,2080.729,16.760,12,PC
17.528,41,1923.068,18.180,12,PC
17.530,567,2091.419,16.672,12,PC
17.533,957,1840.934,19.021,12,PC
17.538,414,2027.205,17.216,12,PC
17.609,1060,1970.404,17.728,12,PC
17.866,1164,2520.301,13.772,12,PC
17.886,751,2073.430,16.821,12,PC
17.935,589,2020.556,17.274,12,PC
18.038,1067,1879.772,18.614,12,PC
18.089,520,2065.726,16.885,12,PC
18.104,191,1875.124,18.662,12,PC
18.328,978,1745.305,20.107,12,PC
18.360,1080,1840.200,19.029,12,PC
18.491,278,1792.017,19.561,12,PC
18.500,159,2293.740,15.164,12,PC
18.749,648,2245.381,15.499,12,PC
18.936,685,1698.657,20.684,12,PC
19.018,188,1881.676,18.594,12,PC
19.096,1381,2253.576,15.441,12,PC
19.201,580,2500.054,13.886,12,PC
19.228,878,2142.796,16.261,12,PC
19.261,334,1717.325,20.449,12,PC
19.496,694,2378.701,14.610,12,PC
19.519,912,2078.232,16.781,12,PC
19.563,665,2586.885,13.411,12,PC
19.607,1126,2010.376,17.365,12,PC
19.630,356,2255.433,15.428,12,PC
19.703,877,1696.498,20.712,12,PC
19.727,1172,1825.962,19.183,12,PC
19.741,142,1926.255,18.149,12,PC
19.762,647,2477.053,14.018,12,PC
19.835,919,2622.692,13.225,12,PC
19.847,1239,1726.240,20.339,12,PC
19.872,195,1656.713,21.233,12,PC
19.902,1127,1841.355,19.017,12,PC
20.353,731,2196.181,15.855,12,PC
20.380,271,1911.488,18.294,12,PC
20.398,829,1682.937,20.887,12,PC
20.401,716,2025.696,17.229,12,PC
20.483,1354,1696.295,20.715,12,PC
20.561,250,1613.875,21.825,12,PC
20.593,148,2252.185,15.451,12,PC
20.677,714,2403.921,14.453,12,PC
20.684,109,1758.135,19.954,12,PC
20.710,760,2353.986,14.767,12,PC
20.831,1342,2346.617,14.814,12,PC
20.966,315,2142.410,16.264,12,PC
21.069,1155,1672.775,21.019,12,PC
21.090,130,1698.870,20.682,12,PC
21.242,231,2172.913,16.029,12,PC
21.303,562,2457.842,14.130,12,PC
21.456,985,2559.027,13.560,12,PC
21.510,35,2459.348,14.121,12,PC
21.527,680,1792.373,19.557,12,PC
21.563,1123,2341.959,14.844,12,PC
21.626,226,2465.223,14.086,12,PC
21.659,797,2454.254,14.151,12,PC
22.002,600,2228.128,15.622,12,PC
