3.461,135,2642.526,13.124,dr11,PE,#27,#25,#3,#1
3.476,1178,2550.851,13.604,dr11,PCh,#27,#24,#3,#1
3.483,1058,2725.490,12.717,dr11,PE,#27,#26,#3,#1
3.499,89,1827.286,19.169,dr10,PE,#27,#27,#3,#1
3.556,1298,1700.378,20.663,dr10,PE,#27,#27,#3,#1
3.572,351,2252.591,15.448,dr11,PE,#27,#26,#3,#1
3.607,1877,2533.392,13.700,dr11,PE,#27,#26,#3,#1
3.637,465,1902.967,18.379,dr10,PE,#27,#23,#3,#1
3.669,979,2153.771,16.176,dr10,PE,#27,#27,#3,#1
3.692,695,2225.549,15.640,dr11,PE,#27,#24,#3,#1
3.707,869,2315.116,15.021,dr11,PE,#27,#24,#3,#1
3.722,1402,2732.471,12.684,dr11,PE,#27,#23,#3,#1
3.775,1593,2489.980,13.944,dr11,PE,#27,#24,#3,#1
3.775,1613,1962.102,17.806,dr10,PE,#27,#26,#3,#1
3.820,581,2553.345,13.591,dr11,PCh,#27,#27,#3,#1
3.832,1339,1773.644,19.773,dr10,PE,#27,#21,#3,#1
3.894,1953,2547.779,13.621,dr11,PE,#27,#25,#3,#1
3.895,1179,2739.984,12.649,dr11,PE,#27,#25,#3,#1
3.897,1037,2072.275,16.830,dr10,PE,#27,#25,#3,#1
3.956,1431,1734.924,20.233,dr10,PE,#27,#24,#3,#1
3.995,1107,2469.090,14.064,dr11,PE,#27,#23,#3,#1
4.040,768,2492.809,13.927,dr11,PCp,#27,#23,#3,#1
4.112,298,2283.613,15.233,dr11,PE,#27,#27,#3,#1
4.161,1291,2224.314,15.649,dr11,PE,#27,#25,#3,#1
4.169,1468,2536.882,13.681,dr11,PE,#27,#26,#3,#1
4.188,47,2296.819,15.143,dr11,PE,#27,#23,#3,#1
4.290,1722,2441.440,14.227,dr11,PCh,#27,#24,#3,#1
4.369,1410,1974.239,17.693,dr10,PE,#27,#24,#3,#1
4.434,1612,2104.781,16.563,dr10,PE,#27,#26,#3,#1
4.467,1168,2140.750,16.277,dr10,PE,#27,#22,#3,#1
4.497,950,1937.679,18.038,dr10,PE,#27,#24,#3,#1
4.559,900,2236.098,15.565,dr11,PE,#27,#25,#3,#1
4.634,1638,1884.754,18.563,dr10,PE,#27,#23,#3,#1
4.645,193,2330.628,14.918,dr11,PCp,#27,#24,#3,#1
4.682,1198,2497.199,13.902,dr11,PE,#27,#26,#3,#1
4.704,1824,2498.434,13.895,dr11,PE,#27,#25,#3,#1
4.782,134,2308.691,15.063,dr11,PE,#27,#25,#3,#1
4.873,916,2534.987,13.691,dr11,PCh,#27,#25,#3,#1
5.004,188,1976.479,17.672,dr10,PE,#27,#26,#3,#1
5.054,123,1922.298,18.187,dr10,PE,#27,#26,#3,#1
5.106,0,2185.214,15.937,dr11,PE,#27,#24,#3,#1
5.222,1668,1995.996,17.494,dr10,PE,#27,#23,#3,#1
5.279,213,2041.211,17.094,dr10,PE,#27,#25,#3,#1
5.292,762,2105.065,16.560,dr10,PE,#27,#25,#3,#1
5.312,389,2427.076,14.313,dr11,PE,#27,#24,#3,#1
5.393,699,2383.316,14.581,dr11,PCh,#27,#27,#3,#1
5.423,742,1759.592,19.937,dr10,PE,#27,#26,#3,#1
5.431,613,2475.209,14.028,dr11,PCp,#27,#22,#3,#1
5.529,1522,1847.426,18.952,dr10,PE,#27,#25,#3,#1
5.591,262,1988.304,17.564,dr10,PCp,#27,#24,#3,#1
5.593,1980,2661.710,13.028,dr11,PE,#27,#25,#3,#1
5.643,1105,2557.571,13.568,dr11,PE,#27,#24,#3,#1
5.660,1685,1818.251,19.268,dr10,PCp,#27,#25,#3,#1
5.778,1876,1844.696,18.981,dr10,PE,#27,#24,#3,#1
5.781,1527,1851.302,18.911,dr10,PCp,#27,#22,#3,#1
6.078,508,1875.467,18.658,dr10,PCp,#27,#24,#3,#1
6.169,240,2102.887,16.578,dr10,PE,#27,#26,#3,#1
6.191,44,2183.000,15.953,dr11,PE,#27,#26,#3,#1
6.271,1239,1814.615,19.308,dr10,PE,#27,#25,#3,#1
6.273,598,2155.323,16.164,dr10,PE,#27,#25,#3,#1
6.276,1862,2559.538,13.557,dr11,PCp,#27,#26,#3,#1
6.295,1751,1976.168,17.675,dr10,PCh,#27,#26,#3,#1
6.300,1136,2058.495,16.946,dr10,PE,#27,#26,#3,#1
6.380,147,2214.773,15.718,dr11,PE,#27,#26,#3,#1
6.439,1680,1778.168,19.720,dr10,PE,#27,#25,#3,#1
6.511,1043,2011.128,17.358,dr10,PCp,#27,#21,#3,#1
6.548,1521,2656.383,13.054,dr11,PE,#27,#26,#3,#1
6.575,1421,2303.215,15.100,dr11,PE,#27,#26,#3,#1
6.597,1590,2274.816,15.293,dr11,PE,#27,#24,#3,#1
6.669,1167,2349.498,14.796,dr11,PE,#27,#25,#3,#1
6.709,431,2200.702,15.821,dr11,PE,#27,#24,#3,#1
6.793,1927,2498.969,13.892,dr11,PCp,#27,#25,#3,#1
6.835,1996,1774.253,19.765,dr10,PE,#27,#24,#3,#1
6.952,109,1849.629,18.929,dr10,PE,#27,#25,#3,#1
7.165,909,2027.501,17.213,dr10,PE,#27,#25,#3,#1
7.216,619,2484.615,13.974,dr11,PCh,#27,#25,#3,#1
7.243,403,2435.778,14.260,dr11,PE,#27,#24,#3,#1
7.358,1686,2577.669,13.460,dr11,PE,#27,#25,#3,#1
7.479,1499,2219.374,15.685,dr11,PE,#27,#23,#3,#1
7.485,721,1859.919,18.820,dr10,PCp,#27,#24,#3,#1
7.528,1676,2058.172,16.949,dr10,PE,#27,#25,#3,#1
7.570,183,1975.501,17.681,dr10,PE,#27,#26,#3,#1
7.588,1093,1984.386,17.599,dr10,PE,#27,#26,#3,#1
7.595,1275,2654.908,13.061,dr11,PCh,#27,#23,#3,#1
7.653,1919,1809.828,19.361,dr10,PE,#27,#23,#3,#1
7.675,1775,1954.858,17.874,dr10,PE,#27,#24,#3,#1
7.691,745,2199.802,15.828,dr11,PE,#27,#24,#3,#1
7.700,599,1837.720,19.056,dr10,PE,#27,#26,#3,#1
7.797,1324,2244.062,15.508,dr11,PE,#27,#25,#3,#1
7.947,654,2400.407,14.475,dr11,PE,#27,#24,#3,#1
7.954,904,2396.184,14.501,dr11,PE,#27,#24,#3,#1
8.037,1723,2574.515,13.477,dr11,PE,#27,#26,#3,#1
8.049,1369,2157.764,16.145,dr10,PE,#27,#24,#3,#1
8.073,1066,2409.458,14.419,dr11,PE,#27,#24,#3,#1
8.158,1570,1674.201,21.001,dr10,PE,#27,#23,#3,#1
8.164,95,2512.898,13.814,dr11,PE,#27,#27,#3,#1
8.195,1963,1755.049,19.991,dr10,PE,#27,#24,#3,#1
8.210,532,1736.450,20.214,dr10,PCp,#27,#25,#3,#1
8.243,1491,2377.986,14.615,dr11,PE,#27,#23,#3,#1
8.306,15,1924.554,18.165,dr10,PE,#27,#24,#3,#1
8.330,1603,2075.262,16.805,dr10,PCp,#27,#22,#3,#1
8.355,1979,1873.233,18.681,dr10,PE,#27,#26,#3,#1
8.383,782,2327.879,14.936,dr11,PCh,#27,#24,#3,#1
8.410,1805,2079.004,16.774,dr10,PE,#27,#26,#3,#1
8.539,1591,2351.885,14.780,dr11,PE,#27,#24,#3,#1
8.821,1971,2299.088,15.128,dr11,PE,#27,#25,#3,#1
8.912,1285,2218.833,15.689,dr11,PCh,#27,#26,#3,#1
9.051,309,2429.183,14.300,dr11,PE,#27,#26,#3,#1
9.111,758,1764.248,19.882,dr10,PCh,#27,#24,#3,#1
9.184,1823,2062.969,16.908,dr10,PCh,#27,#26,#3,#1
9.320,1245,1845.800,18.969,dr10,PE,#27,#26,#3,#1
9.377,1994,2675.623,12.959,dr11,PE,#27,#24,#3,#1
9.411,946,2395.116,14.508,dr11,PE,#27,#25,#3,#1
9.515,641,1868.955,18.726,dr10,PE,#27,#25,#3,#1
9.531,1769,1855.138,18.870,dr10,PE,#27,#25,#3,#1
9.570,1608,1869.803,18.717,dr10,PCp,#27,#21,#3,#1
9.582,611,2500.175,13.886,dr11,PE,#27,#26,#3,#1
9.698,756,2147.342,16.225,dr10,PE,#27,#24,#3,#1
9.764,484,2043.884,17.071,dr10,PCp,#27,#22,#3,#1
9.775,1642,1994.957,17.503,dr10,PE,#27,#25,#3,#1
9.814,1683,1961.804,17.809,dr10,PE,#27,#23,#3,#1
9.879,1787,2091.288,16.673,dr10,PE,#27,#25,#3,#1
9.881,593,2498.375,13.896,dr11,PCh,#27,#21,#3,#1
9.885,449,2094.338,16.648,dr10,PE,#27,#21,#3,#1
9.889,870,1970.257,17.730,dr10,PE,#27,#26,#3,#1
10.000,1988,2592.861,13.380,dr11,PE,#27,#25,#3,#1
10.033,1395,1902.104,18.387,dr10,PE,#27,#26,#3,#1
10.090,252,1977.646,17.661,dr10,PCh,#27,#22,#3,#1
10.107,1180,2466.530,14.079,dr11,PE,#27,#22,#3,#1
10.119,1287,2308.385,15.065,dr11,PCh,#27,#25,#3,#1
10.167,1806,1779.043,19.710,dr10,PCp,#27,#20,#3,#1
10.183,1187,2399.229,14.482,dr11,PE,#27,#23,#3,#1
10.227,1354,1764.043,19.885,dr10,PE,#27,#25,#3,#1
10.311,963,2156.298,16.156,dr10,PE,#27,#25,#3,#1
10.312,426,2416.945,14.374,dr11,PE,#27,#23,#3,#1
10.327,296,2115.714,16.475,dr10,PE,#27,#25,#3,#1
10.363,993,2597.536,13.355,dr11,PE,#27,#26,#3,#1
10.388,1594,1969.309,17.739,dr10,PE,#27,#25,#3,#1
10.469,145,2352.010,14.780,dr11,PE,#27,#23,#3,#1
10.485,663,1835.744,19.077,dr10,PE,#27,#26,#3,#1
10.607,814,2100.806,16.595,dr10,PE,#27,#27,#3,#1
10.631,973,2261.188,15.388,dr11,PE,#27,#25,#3,#1
10.663,1938,1741.172,20.157,dr10,PE,#27,#26,#3,#1
10.717,1778,1844.123,18.987,dr10,PE,#27,#26,#3,#1
10.719,200,2400.604,14.474,dr11,PE,#27,#24,#3,#1
10.802,192,2505.459,13.856,dr11,PE,#27,#26,#3,#1
10.928,103,2061.476,16.921,dr10,PE,#27,#26,#3,#1
10.946,738,2118.671,16.451,dr10,PE,#27,#25,#3,#1
10.970,688,1872.511,18.689,dr10,PE,#27,#25,#3,#1
11.293,102,2694.560,12.866,dr11,PE,#27,#26,#3,#1
11.322,514,2285.070,15.223,dr11,PE,#27,#25,#3,#1
11.329,1925,2211.026,15.746,dr11,PCh,#27,#23,#3,#1
11.395,1081,2092.653,16.662,dr10,PE,#27,#23,#3,#1
11.497,1618,2230.282,15.606,dr11,PE,#27,#23,#3,#1
11.561,1403,2188.720,15.910,dr11,PCp,#27,#22,#3,#1
11.565,19,2196.808,15.850,dr11,PE,#27,#27,#3,#1
11.675,41,1963.755,17.790,dr10,PE,#27,#25,#3,#1
11.767,1832,2169.912,16.052,dr11,PE,#27,#26,#3,#1
11.801,1795,2113.753,16.490,dr10,PE,#27,#26,#3,#1
11.812,302,2439.575,14.238,dr11,PE,#27,#23,#3,#1
11.840,882,2071.690,16.835,dr10,PE,#27,#26,#3,#1
11.891,717,2704.414,12.818,dr11,PE,#27,#25,#3,#1
11.900,724,1775.395,19.752,dr10,PE,#27,#25,#3,#1
11.922,1526,1905.767,18.351,dr10,PE,#27,#26,#3,#1
11.981,1759,1770.683,19.807,dr10,PE,#27,#26,#3,#1
12.005,682,2454.476,14.149,dr11,PE,#27,#25,#3,#1
12.174,1961,2016.290,17.312,dr10,PCp,#27,#23,#3,#1
12.229,301,1844.090,18.988,dr10,PE,#27,#22,#3,#1
12.245,652,2525.799,13.742,dr11,PE,#27,#22,#3,#1
12.371,1383,1909.571,18.313,dr10,PE,#27,#21,#3,#1
12.394,143,2318.098,15.001,dr11,PCp,#27,#23,#3,#1
12.397,259,1763.932,19.886,dr10,PE,#27,#26,#3,#1
12.525,1152,2146.331,16.233,dr10,PE,#27,#25,#3,#1
12.573,906,2161.533,16.116,dr10,PE,#27,#25,#3,#1
12.599,1217,2151.300,16.195,dr10,PCh,#27,#24,#3,#1
12.605,473,1996.335,17.491,dr10,PE,#27,#25,#3,#1
12.606,444,2016.870,17.307,dr10,PE,#27,#25,#3,#1
12.616,1674,1766.754,19.853,dr10,PE,#27,#24,#3,#1
12.671,20,2160.747,16.122,dr10,PCh,#27,#27,#3,#1
12.745,130,1758.627,19.948,dr10,PE,#27,#26,#3,#1
12.824,1887,2399.416,14.481,dr11,PE,#27,#25,#3,#1
12.842,1092,2596.844,13.359,dr11,PE,#27,#25,#3,#1
12.865,864,1927.277,18.139,dr10,PE,#27,#26,#3,#1
12.939,450,2518.330,13.783,dr11,PE,#27,#24,#3,#1
12.983,1880,2171.700,16.038,dr11,PE,#27,#25,#3,#1
13.021,161,2450.958,14.170,dr11,PE,#27,#24,#3,#1
13.074,1384,1706.396,20.586,dr10,PE,#27,#26,#3,#1
13.170,286,2559.726,13.556,dr11,PE,#27,#23,#3,#1
13.252,548,1993.692,17.515,dr10,PE,#27,#26,#3,#1
13.270,1126,2051.013,17.010,dr10,PE,#27,#26,#3,#1
13.308,612,2452.096,14.163,dr11,PE,#27,#24,#3,#1
13.319,1809,2401.379,14.469,dr11,PE,#27,#24,#3,#1
13.356,407,1788.029,19.607,dr10,PE,#27,#26,#3,#1
13.369,458,2585.878,13.417,dr11,PE,#27,#26,#3,#1
13.393,1032,1944.627,17.971,dr10,PCp,#27,#22,#3,#1
13.524,1009,1838.082,19.052,dr10,PE,#27,#25,#3,#1
13.531,709,2303.987,15.095,dr11,PE,#27,#24,#3,#1
13.552,596,1760.786,19.923,dr10,PE,#27,#25,#3,#1
13.568,241,1954.846,17.874,dr10,PCp,#27,#26,#3,#1
13.575,6,1869.804,18.717,dr10,PE,#27,#26,#3,#1
13.719,1080,1874.138,18.672,dr10,PE,#27,#24,#3,#1
14.020,767,2350.231,14.791,dr11,PCh,#27,#24,#3,#1
14.032,198,2208.429,15.765,dr11,PE,#27,#27,#3,#1
14.078,26,1885.245,18.558,dr10,PE,#27,#24,#3,#1
14.226,1825,1788.618,19.600,dr10,PE,#27,#25,#3,#1
14.232,812,2003.212,17.429,dr10,PE,#27,#25,#3,#1
14.370,862,2308.701,15.063,dr11,PCh,#27,#26,#3,#1
14.377,474,2012.902,17.342,dr10,PE,#27,#24,#3,#1
14.382,1006,1735.414,20.227,dr10,PE,#27,#27,#3,#1
14.391,1843,1972.622,17.708,dr10,PE,#27,#24,#3,#1
14.434,34,2473.908,14.036,dr11,PE,#27,#23,#3,#1
14.677,1321,2167.466,16.071,dr10,PE,#27,#25,#3,#1
14.807,1067,1906.607,18.342,dr10,PE,#27,#25,#3,#1
14.816,1866,2218.448,15.692,dr11,PCh,#27,#24,#3,#1
14.848,69,2280.016,15.257,dr11,PE,#27,#26,#3,#1
14.899,1224,2209.316,15.758,dr11,PE,#27,#26,#3,#1
14.937,1700,2373.336,14.644,dr11,PE,#27,#26,#3,#1
14.979,1352,1661.946,21.163,dr10,PE,#27,#26,#3,#1
15.042,504,2464.399,14.091,dr11,PE,#27,#24,#3,#1
15.077,1509,2254.325,15.436,dr11,PE,#27,#24,#3,#1
15.089,1125,1889.850,18.511,dr10,PCp,#27,#22,#3,#1
15.117,1941,2192.313,15.884,dr11,PE,#27,#26,#3,#1
15.139,1155,1712.918,20.504,dr10,PE,#27,#26,#3,#1
15.229,711,2360.064,14.728,dr11,PCh,#27,#24,#3,#1
15.355,633,2406.551,14.437,dr11,PE,#27,#26,#3,#1
15.402,1617,1954.842,17.874,dr10,PCp,#27,#22,#3,#1
15.423,937,2412.282,14.402,dr11,PE,#27,#25,#3,#1
15.427,1223,2144.578,16.247,dr10,PE,#27,#23,#3,#1
15.489,1271,2010.125,17.367,dr10,PCp,#27,#22,#3,#1
15.503,1868,2126.355,16.390,dr10,PE,#27,#23,#3,#1
15.524,700,2492.844,13.927,dr11,PE,#27,#24,#3,#1
15.603,737,1776.793,19.736,dr10,PE,#27,#23,#3,#1
15.771,1716,2532.992,13.702,dr11,PE,#27,#26,#3,#1
15.772,265,2392.774,14.522,dr11,PE,#27,#23,#3,#1
15.818,361,2380.470,14.599,dr11,PE,#27,#26,#3,#1
15.859,270,1932.144,18.092,dr10,PCh,#27,#20,#3,#1
15.864,516,1722.413,20.386,dr10,PE,#27,#25,#3,#1
15.911,1163,2279.961,15.258,dr11,PE,#27,#24,#3,#1
15.912,266,2034.670,17.151,dr10,PCp,#27,#21,#3,#1
16.039,1000,1943.617,17.981,dr10,PE,#27,#24,#3,#1
16.140,1505,1844.611,18.982,dr10,PE,#27,#24,#3,#1
16.146,1794,2304.348,15.092,dr11,PE,#27,#24,#3,#1
16.155,1622,2520.066,13.774,dr11,PE,#27,#24,#3,#1
16.182,460,1824.615,19.198,dr10,PE,#27,#25,#3,#1
16.276,1577,1889.707,18.512,dr10,PCh,#27,#26,#3,#1
16.335,291,2568.543,13.509,dr11,PCp,#27,#22,#3,#1
16.382,91,2297.986,15.135,dr11,PCp,#27,#24,#3,#1
16.446,1502,1900.799,18.400,dr10,PE,#27,#27,#3,#1
16.546,1413,2374.382,14.637,dr11,PE,#27,#25,#3,#1
16.811,214,2419.745,14.357,dr11,PE,#27,#23,#3,#1
16.841,321,2072.776,16.826,dr10,PE,#27,#25,#3,#1
16.891,415,2611.636,13.282,dr11,PE,#27,#23,#3,#1
16.909,1332,1803.268,19.435,dr10,PE,#27,#26,#3,#1
16.928,1922,2211.637,15.741,dr11,PE,#27,#25,#3,#1
16.962,1087,2439.551,14.238,dr11,PE,#27,#26,#3,#1
17.005,174,1733.816,20.246,dr10,PCh,#27,#26,#3,#1
17.038,294,2297.407,15.139,dr11,PE,#27,#25,#3,#1
17.055,1777,1899.404,18.414,dr10,PCp,#27,#24,#3,#1
17.069,1154,1636.212,21.512,dr10,PE,#27,#25,#3,#1
17.282,1848,2089.945,16.684,dr10,PE,#27,#26,#3,#1
17.343,1506,1843.721,18.992,dr10,PE,#27,#27,#3,#1
17.354,1248,2174.522,16.017,dr11,PE,#27,#24,#3,#1
17.357,368,2112.568,16.500,dr10,PCh,#27,#24,#3,#1
17.365,671,2500.947,13.881,dr11,PE,#27,#26,#3,#1
17.455,947,2315.076,15.021,dr11,PE,#27,#23,#3,#1
17.592,673,2095.495,16.638,dr10,PE,#27,#26,#3,#1
17.640,749,1708.997,20.554,dr10,PE,#27,#25,#3,#1
17.642,540,2309.980,15.055,dr11,PCh,#27,#24,#3,#1
17.692,1101,2524.932,13.747,dr11,PE,#27,#25,#3,#1
17.724,1386,2322.332,14.973,dr11,PCh,#27,#24,#3,#1
17.795,247,2178.374,15.988,dr11,PCp,#27,#24,#3,#1
17.822,251,1904.817,18.360,dr10,PE,#27,#24,#3,#1
17.850,881,2268.498,15.337,dr11,PE,#27,#26,#3,#1
17.886,355,2162.013,16.112,dr10,PE,#27,#23,#3,#1
17.887,256,1730.283,20.290,dr10,PCp,#27,#21,#3,#1
17.984,1477,2236.262,15.563,dr11,PE,#27,#25,#3,#1
17.993,827,1761.564,19.914,dr10,PE,#27,#24,#3,#1
18.045,1705,2180.197,15.974,dr11,PE,#27,#25,#3,#1
18.123,1667,1718.818,20.431,dr10,PCp,#27,#24,#3,#1
18.191,927,2298.188,15.134,dr11,PE,#27,#25,#3,#1
18.218,1333,2033.460,17.161,dr10,PE,#27,#23,#3,#1
18.294,1669,1703.467,20.623,dr10,PE,#27,#25,#3,#1
18.300,681,2442.281,14.222,dr11,PE,#27,#24,#3,#1
18.341,1242,1951.256,17.908,dr10,PE,#27,#26,#3,#1
18.347,875,2276.481,15.282,dr11,PE,#27,#26,#3,#1
18.460,1664,2473.336,14.039,dr11,PE,#27,#27,#3,#1
18.540,816,2262.724,15.377,dr11,PE,#27,#24,#3,#1
18.575,573,1917.196,18.238,dr10,PE,#27,#25,#3,#1
18.594,798,1934.122,18.072,dr10,PE,#27,#27,#3,#1
18.603,185,1730.253,20.290,dr10,PCp,#27,#22,#3,#1
18.679,802,2313.689,15.030,dr11,PCh,#27,#22,#3,#1
18.788,1817,2237.032,15.558,dr11,PCh,#27,#24,#3,#1
18.868,907,2224.568,15.647,dr11,PE,#27,#25,#3,#1
18.925,152,2089.308,16.689,dr10,PE,#27,#25,#3,#1
18.969,1932,2406.472,14.438,dr11,PE,#27,#24,#3,#1
19.032,416,2154.814,16.167,dr10,PE,#27,#26,#3,#1
19.073,880,1984.375,17.600,dr10,PE,#27,#26,#3,#1
19.251,75,2154.499,16.170,dr10,PCp,#27,#23,#3,#1
19.266,1195,2343.903,14.832,dr11,PE,#27,#27,#3,#1
19.372,217,2048.787,17.029,dr10,PE,#27,#25,#3,#1
19.429,125,1977.432,17.663,dr10,PE,#27,#27,#3,#1
19.511,1601,2313.307,15.033,dr11,PE,#27,#25,#3,#1
19.524,1684,2302.716,15.103,dr11,PE,#27,#26,#3,#1
