2.943,281,2318.918,14.995,12,PC
3.051,171,2315.925,15.015,11,PE
3.581,393,2633.082,13.172,12,PC
3.763,499,1858.126,18.839,12,PE
3.843,241,2022.824,17.254,10,PE
3.891,229,2134.407,16.326,11,PE
4.936,417,2091.697,16.669,12,PC
5.151,118,2271.759,15.314,11,PE
5.248,115,2339.610,14.860,11,PC
5.321,0,2185.214,15.937,12,PC
5.354,109,1856.198,18.859,11,PE
5.629,455,2206.541,15.778,12,PC
5.809,24,2534.591,13.693,12,PC
5.826,441,2261.068,15.388,11,PC
5.867,422,2287.273,15.208,12,PC
6.011,388,2211.333,15.743,12,PC
6.122,210,1775.977,19.745,10,PC
6.315,479,1886.876,18.541,10,PC
6.542,235,2022.387,17.258,11,PE
7.002,415,2673.609,12.969,11,PC
7.165,297,2290.367,15.187,12,PC
7.438,167,1793.328,19.547,11,PC
7.657,70,1680.939,20.913,11,PC
7.934,267,1851.756,18.906,11,PE
8.422,444,2044.356,17.067,11,PC
8.508,14,2674.831,12.962,11,PC
8.769,437,1898.701,18.422,12,PE
9.215,341,2659.001,13.041,11,PC
9.638,376,1817.673,19.274,10,PE
10.065,83,2035.732,17.142,12,PC
10.357,429,2233.319,15.584,11,PE
10.710,420,2432.273,14.281,11,PC
10.921,243,2270.389,15.324,12,PC
11.348,135,2586.761,13.412,11,PC
11.349,458,2599.681,13.344,12,PC
11.422,377,2478.287,14.011,12,PC
11.615,201,1856.520,18.856,12,PC
11.703,32,2443.478,14.214,12,PC
11.727,37,1822.053,19.226,12,PC
12.515,104,2412.580,14.400,12,PC
12.597,71,1819.938,19.249,11,PC
13.253,321,2093.478,16.655,11,PC
13.540,74,2123.075,16.416,12,PC
14.019,56,1710.741,20.532,11,PC
14.098,46,1895.951,18.449,10,PC
14.292,473,1982.600,17.616,10,PC
14.378,238,2155.565,16.162,10,PE
14.560,369,2464.517,14.091,12,PC
14.574,86,2448.794,14.183,12,PC
14.639,63,2175.574,16.009,10,PC
14.675,214,2433.470,14.274,12,PC
14.780,390,2223.762,15.653,12,PC
14.961,432,2434.273,14.269,12,PC
15.214,217,2075.697,16.802,11,PC
15.782,342,1849.308,18.932,12,PC
15.857,319,2341.643,14.846,12,PC
16.332,65,2103.107,16.576,12,PC
16.568,298,2200.720,15.821,12,PC
16.812,66,1721.718,20.395,12,PC
17.223,370,2491.756,13.933,12,PC
17.847,404,2372.691,14.648,12,PC
18.050,428,1760.797,19.923,10,PE
18.114,395,1763.077,19.896,12,PC
18.241,491,1855.612,18.865,12,PC
18.338,474,1985.377,17.590,12,PC
18.470,271,1925.109,18.160,10,PE
18.748,117,1934.340,18.070,12,PC
18.855,233,2049.705,17.021,11,PE
18.957,333,2273.925,15.299,12,PC
18.992,336,2062.146,16.915,12,PC
19.142,480,2564.517,13.530,12,PC
19.258,282,2032.006,17.174,11,PC
19.408,305,2006.029,17.403,11,PC
19.500,122,2499.185,13.891,11,PC
20.290,36,1646.854,21.366,11,PC
20.377,296,2048.923,17.028,10,PC
20.627,139,1720.680,20.408,11,PE
20.637,1,1766.441,19.857,12,PE
20.665,445,2108.184,16.535,10,PC
20.922,160,1628.901,21.614,10,PC
21.013,272,2441.469,14.226,11,PC
21.071,446,2151.397,16.194,10,PC
21.154,155,2343.245,14.836,11,PC
22.170,452,2620.692,13.235,11,PC
22.466,97,1703.426,20.624,10,PE
23.099,164,2438.653,14.243,11,PC
23.162,354,2097.854,16.619,11,PC
23.476,49,1880.147,18.610,11,PC
23.632,64,1969.305,17.739,11,PC
23.868,142,1898.833,18.420,12,PC
23.975,170,2439.850,14.236,12,PC
24.047,48,2155.605,16.161,10,PC
24.242,87,1833.255,19.104,10,PE
24.299,176,1941.358,18.003,11,PC
24.304,51,2149.389,16.209,11,NP
24.308,324,2359.765,14.730,11,PC
24.517,112,1966.968,17.760,10,PC
24.551,431,2076.343,16.796,12,PE
25.119,270,1865.307,18.764,12,PC
25.451,174,1681.361,20.907,10,PE
25.610,386,2054.233,16.983,10,PC
25.699,144,2282.711,15.239,12,PC
25.819,211,2471.768,14.048,11,PC
25.880,206,2275.490,15.289,11,PE
26.033,461,1920.184,18.208,10,PC
26.047,290,2389.299,14.544,11,PC
26.064,140,2067.354,16.871,11,PE
26.093,361,2304.077,15.094,12,NP
26.937,85,1877.748,18.635,12,PC
27.010,435,1601.361,22.005,10,PC
27.560,29,2088.304,16.697,12,PC
27.601,54,2300.163,15.121,11,PC
27.640,136,1629.377,21.607,11,PC
27.687,178,2400.873,14.472,12,PE
27.877,481,2308.751,15.063,11,PC
27.996,313,2056.799,16.961,10,PC
28.063,381,2139.133,16.289,10,PE
28.214,263,2163.225,16.103,11,PC
28.527,77,1810.036,19.359,12,PC
28.540,193,2164.354,16.094,10,PC
28.743,471,2162.875,16.106,12,PC
29.141,378,2286.106,15.216,11,PC
29.446,172,2047.053,17.044,12,PC
29.645,340,2267.888,15.341,12,PC
29.706,169,1630.027,21.598,10,PC
30.528,25,1628.347,21.621,10,PC
30.560,453,2361.307,14.720,12,PC
30.730,275,1797.793,19.496,10,PC
30.836,57,2217.970,15.695,12,PC
31.137,124,1804.657,19.419,11,PC
31.180,433,1841.085,19.020,12,PC
31.222,33,2190.406,15.898,12,PC
31.306,421,1965.926,17.770,10,PC
31.310,126,1895.953,18.449,11,PC
31.400,359,2163.118,16.104,11,PC
31.516,190,1760.878,19.922,11,PC
31.752,226,2397.101,14.495,11,NP
32.020,352,1862.643,18.791,12,PC
32.141,153,2222.968,15.659,12,PE
32.285,331,1946.615,17.952,12,PC
32.680,222,2246.953,15.488,12,PC
32.850,427,2318.216,15.000,12,PC
32.855,67,2421.015,14.349,12,PC
32.999,58,1918.702,18.223,10,PC
33.106,315,2053.411,16.990,10,PC
33.296,280,2066.262,16.881,10,PC
33.311,13,1717.192,20.451,10,PC
33.429,367,1812.773,19.329,11,PC
33.449,391,2264.464,15.365,11,PC
34.226,418,2415.710,14.381,12,PC
34.289,73,1726.991,20.330,12,PC
34.326,490,1597.005,22.068,12,PC
34.330,38,1771.400,19.799,11,PE
34.631,349,1606.987,21.924,12,PC
34.888,34,2334.845,14.891,11,PC
35.009,175,2329.158,14.928,11,PC
35.041,224,1706.868,20.580,12,PE
35.519,403,2242.264,15.521,11,PE
35.601,205,2062.970,16.908,12,PC
35.748,43,1723.370,20.375,12,PC
36.537,203,2326.376,14.946,12,PE
36.723,132,1706.096,20.590,12,PC
37.321,9,2102.235,16.583,12,PE
37.686,309,2234.815,15.574,11,PC
38.050,279,2422.637,14.339,12,PC
38.213,348,1945.457,17.963,11,PE
38.253,460,1676.936,20.965,10,PC
38.447,285,1952.832,17.893,11,PC
38.557,156,1807.206,19.390,11,PC
38.712,204,1673.065,21.016,12,PC
39.084,329,1516.710,23.303,9,PE
39.223,467,2098.350,16.615,12,PC
39.426,492,2078.040,16.782,11,PC
39.450,91,2143.780,16.253,12,PC
39.539,227,2138.343,16.295,10,PC
39.771,161,2272.068,15.312,11,PC
40.143,308,1673.447,21.011,10,PC
40.287,39,1452.972,24.390,11,PC
40.302,10,2139.927,16.283,11,PC
40.416,223,2351.853,14.781,12,PC
40.447,186,2350.307,14.791,12,PC
40.869,19,1996.573,17.489,12,PE
41.167,255,2068.482,16.862,12,PC
