1.783,40,2467.805,14.071,11,PE
2.000,B,[36, 27, 37, 5, 45, 49, 41, 0, 44, 47, 35, 25, 13, 15, 46, 19, 9, 32, 16, 22, 8, 4, 31, 14, 42, 26, 11, 10, 34, 21, 1, 43, 2, 18, 40, 24, 28, 23, 39, 30, 17, 6, 38, 12, 20, 29, 48, 7, 33, 3]
2.603,2,1992.798,17.523,11,PE
3.919,4,2253.337,15.443,9,PL
3.931,26,1960.592,17.820,10,PE
7.350,1,1854.528,18.877,11,PE
9.201,18,1983.116,17.611,11,PE
10.853,22,1813.406,19.322,9,PL
11.403,28,2503.457,13.867,11,PE
13.523,14,2640.143,13.136,9,PL
17.277,43,1844.825,18.980,11,PE
17.560,30,1671.176,21.041,12,PC
18.057,3,2325.613,14.951,12,PC
23.095,41,1882.478,18.586,7,PL
23.133,6,1804.738,19.418,12,PE
24.443,35,2438.506,14.244,7,PL
29.145,13,1742.946,20.136,8,PL
32.766,45,1782.327,19.672,7,PL
33.085,33,2176.585,16.001,12,PC
33.430,39,1499.263,23.590,12,PC
41.977,31,2344.607,14.827,9,PL
45.901,12,1838.534,19.047,12,PE
49.876,34,2230.766,15.603,10,PL
49.879,17,1582.307,22.284,12,PE
50.580,49,1697.260,20.702,7,PL
56.778,7,1990.849,17.540,12,PE
66.142,29,1821.332,19.234,12,PE
67.557,25,1383.448,25.703,8,PL
67.949,8,1635.776,21.518,9,PL
68.392,23,2118.277,16.454,11,PE
69.553,20,1770.421,19.810,12,PE
73.277,48,1819.118,19.258,12,PE
74.232,5,1456.736,24.323,7,PL
77.077,27,1384.830,25.675,7,PL
77.999,32,1986.339,17.582,8,PL
80.767,9,1807.313,19.389,8,PL
83.173,37,1374.564,25.881,7,PL
84.932,46,1452.507,24.398,8,PL
85.529,36,1222.760,29.386,7,PL
88.605,16,1920.002,18.210,8,PL
88.799,44,1626.306,21.650,7,PL
89.794,47,1715.449,20.473,7,PL
90.144,15,1375.297,25.866,8,PL
95.300,24,1911.276,18.296,11,PE
95.335,21,2047.671,17.039,10,PE
97.966,0,1570.944,22.454,7,PL
105.431,11,1588.371,22.194,10,PE
108.449,10,1687.817,20.823,10,PC
108.516,42,1205.579,29.847,10,PC
112.748,38,1268.026,28.241,12,PE
113.443,19,1501.580,23.552,8,PL
121.363,10,1603.670,21.971,10,PE
122.000,B,[36, 25, 22, 27, 37, 5, 13, 15, 45, 46, 49, 41, 8, 44, 0, 19, 4, 47, 9, 32, 16, 34, 35, 31, 14, 42, 26, 11, 10, 21, 1, 43, 2, 18, 40, 24, 28, 23, 39, 30, 17, 6, 38, 12, 20, 29, 48, 7, 33, 3]
130.840,1,1061.447,34.421,11,PE
131.601,40,1574.874,22.395,11,PE
133.673,45,1151.241,31.411,7,PL
135.133,14,1801.283,19.457,9,PL
135.751,28,1671.536,21.036,11,PE
137.592,9,1425.276,24.896,8,PL
142.041,25,926.557,40.358,8,PE
148.674,31,1623.619,21.688,9,PL
155.403,21,1647.329,21.360,10,PE
158.499,35,1522.875,23.203,7,PL
161.986,11,1243.361,28.853,10,PE
162.905,42,890.965,42.332,10,PE
163.694,20,1156.071,31.265,12,PE
164.579,24,1445.564,24.523,11,PE
171.230,22,817.467,47.221,9,PE
173.593,19,1116.739,32.499,8,PL
173.983,49,926.905,40.339,7,PL
177.642,12,985.411,37.509,12,PE
178.605,15,852.913,44.706,8,PE
180.607,8,924.290,40.477,9,PE
181.218,30,713.426,57.247,12,PC
181.272,6,922.496,40.572,12,PC
185.646,37,886.215,42.612,7,PL
187.618,46,921.528,40.624,8,PE
189.319,7,1131.352,32.028,12,PE
191.994,43,797.162,48.822,11,PE
195.828,3,1149.514,31.464,12,PE
199.115,44,943.920,39.468,7,PL
208.500,2,860.777,44.190,11,PE
210.134,38,766.662,51.500,12,PE
212.172,27,738.513,54.335,7,PE
212.314,13,813.496,47.524,8,PE
212.487,0,903.125,41.633,7,PL
216.014,4,965.613,38.416,9,PE
216.954,39,610.413,79.402,12,PC
217.490,48,906.900,41.422,12,PC
217.533,34,1110.478,32.705,10,PE
217.905,26,688.061,60.694,10,PE
218.256,41,746.679,53.471,7,PE
219.173,16,1060.878,34.442,8,PE
220.367,33,955.669,38.890,12,PE
221.250,36,626.377,73.313,7,PE
222.483,47,894.735,42.113,7,PL
224.604,23,1086.476,33.521,11,PE
224.800,32,1023.433,35.892,8,PE
226.438,18,682.163,61.589,11,PE
228.090,5,656.419,66.071,7,PE
230.147,17,646.251,68.192,12,PE
234.697,29,790.929,49.341,12,PE
241.674,24,965.796,38.407,11,PE
242.000,B,[31, 14, 19, 9, 37, 49, 45, 44, 0, 47, 35, 36, 25, 22, 27, 5, 15, 13, 41, 46, 8, 4, 32, 16, 34, 42, 26, 11, 10, 21, 1, 43, 18, 2, 40, 24, 23, 28, 39, 30, 17, 38, 6, 12, 20, 29, 48, 7, 33, 3]
244.884,28,1022.229,35.941,11,PE
