3.162,4895,1865.342,18.763,dr11,PE,#27,#26,#2,#1
3.177,3221,1986.969,17.576,dr9,PCp,#27,#23,#2,#1
3.287,3793,1854.260,18.880,dr9,PCh,#27,#22,#2,#1
3.311,2032,1770.320,19.811,dr9,PE,#27,#25,#2,#1
3.312,2404,2423.917,14.332,dr9,PE,#27,#21,#2,#1
3.345,4874,2436.264,14.257,dr11,PE,#27,#25,#2,#1
3.347,4150,2300.109,15.121,dr9,PE,#27,#24,#2,#1
3.366,2836,2272.109,15.312,dr9,PCh,#27,#26,#2,#1
3.384,3335,1776.335,19.741,dr10,PE,#27,#23,#3,#1
3.400,5013,2351.383,14.784,dr10,PE,#27,#25,#3,#1
3.405,725,1879.990,18.612,dr8,PE,#27,#27,#3,#1
3.449,5382,2126.767,16.387,dr9,PE,#27,#24,#2,#1
3.454,448,2157.513,16.147,dr10,PE,#27,#24,#3,#1
3.458,5533,1763.748,19.888,dr9,PE,#27,#24,#2,#1
3.490,1232,2121.272,16.430,dr10,PE,#27,#24,#3,#1
3.504,1911,1765.443,19.868,dr9,PE,#27,#25,#2,#1
3.517,1410,1981.099,17.630,dr10,PE,#27,#26,#3,#1
3.555,5284,2380.930,14.596,dr11,PE,#27,#25,#2,#1
3.574,3557,2147.629,16.223,dr9,PCp,#27,#19,#2,#1
3.579,3380,2233.951,15.580,dr11,PE,#27,#24,#2,#1
3.603,3233,2152.524,16.185,dr11,PE,#27,#24,#2,#1
3.615,2821,2243.160,15.514,dr9,PE,#27,#25,#2,#1
3.625,2710,2067.966,16.866,dr11,PCh,#27,#26,#2,#1
3.630,4817,2341.129,14.850,dr9,PE,#27,#21,#2,#1
3.641,3786,2647.046,13.101,dr9,PE,#27,#23,#2,#1
3.651,1243,2580.160,13.447,dr8,PCp,#27,#20,#3,#1
3.657,775,2601.459,13.335,dr9,PE,#27,#23,#2,#1
3.659,289,1879.799,18.614,dr10,PE,#27,#26,#3,#1
3.666,5366,2212.578,15.734,dr11,PE,#27,#26,#2,#1
3.679,5197,2312.687,15.037,dr11,PE,#27,#24,#2,#1
3.685,1456,2037.082,17.130,dr11,PCh,#27,#27,#2,#1
3.706,403,2463.486,14.097,dr10,PE,#27,#24,#3,#1
3.713,3568,1755.859,19.981,dr10,PE,#27,#25,#3,#1
3.732,3652,2588.156,13.405,dr9,PE,#27,#24,#2,#1
3.736,5012,2601.309,13.336,dr9,PE,#27,#22,#2,#1
3.798,1885,2047.348,17.041,dr11,PCp,#27,#24,#2,#1
3.831,5390,2473.706,14.037,dr9,PE,#27,#24,#2,#1
3.831,4547,2303.736,15.097,dr11,PE,#27,#24,#2,#1
3.878,3088,2273.663,15.301,dr11,PE,#27,#26,#2,#1
3.888,3458,2654.915,13.061,dr8,PCp,#27,#18,#3,#1
3.896,2327,1856.445,18.856,dr11,PE,#27,#26,#2,#1
3.936,2092,2524.847,13.747,dr9,PE,#27,#22,#2,#1
3.945,4504,2253.337,15.443,dr10,PE,#27,#23,#3,#1
3.950,4406,2592.648,13.381,dr11,PE,#27,#21,#2,#1
3.965,2224,1829.856,19.141,dr10,PE,#27,#23,#3,#1
3.972,5552,2341.890,14.845,dr11,PCh,#27,#24,#2,#1
3.976,4892,2399.607,14.480,dr9,PE,#27,#22,#2,#1
3.999,2636,2078.749,16.776,dr11,PE,#27,#23,#2,#1
4.068,5103,2253.319,15.443,dr10,PCp,#27,#23,#3,#1
4.081,1519,2245.310,15.499,dr11,PE,#27,#26,#2,#1
4.092,712,1930.501,18.107,dr10,PE,#27,#26,#3,#1
4.141,807,2629.169,13.192,dr9,PE,#27,#21,#2,#1
4.147,1691,1971.068,17.722,dr10,PE,#27,#25,#3,#1
4.147,5298,2029.977,17.192,dr10,PE,#27,#26,#3,#1
4.148,1367,2106.245,16.551,dr10,PE,#27,#22,#3,#1
4.150,398,1824.890,19.195,dr8,PCp,#27,#24,#3,#1
4.161,3827,1849.649,18.928,dr11,PE,#27,#25,#2,#1
4.195,181,1713.407,20.498,dr9,PE,#27,#26,#2,#1
4.207,2144,2174.742,16.015,dr8,PCp,#27,#23,#3,#1
4.210,2239,2383.617,14.579,dr10,PE,#27,#26,#3,#1
4.247,4970,1859.811,18.821,dr9,PE,#27,#23,#2,#1
4.250,3889,1859.613,18.823,dr8,PCp,#27,#24,#3,#1
4.283,3995,2625.183,13.212,dr8,PCp,#27,#23,#3,#1
4.306,1760,2112.028,16.504,dr8,PCp,#27,#22,#3,#1
4.308,1479,1892.767,18.481,dr10,PCp,#27,#24,#3,#1
4.329,666,2417.401,14.371,dr10,PE,#27,#26,#3,#1
4.348,2551,2592.923,13.379,dr8,PE,#27,#24,#3,#1
4.359,3312,2229.267,15.614,dr8,PCp,#27,#23,#3,#1
4.372,2477,2297.972,15.135,dr8,PCh,#27,#22,#3,#1
4.408,5251,2160.521,16.124,dr8,PCp,#27,#23,#3,#1
4.418,4584,2502.605,13.872,dr10,PE,#27,#27,#3,#1
4.431,5155,2675.172,12.961,dr8,PE,#27,#25,#3,#1
4.473,5918,2072.884,16.825,dr11,PE,#27,#27,#2,#1
4.479,2499,2134.386,16.327,dr11,PE,#27,#26,#2,#1
4.513,2241,1981.517,17.626,dr8,PCp,#27,#19,#3,#1
4.521,2741,1759.353,19.940,dr11,PE,#27,#23,#2,#1
4.530,5659,2146.466,16.232,dr8,PCp,#27,#23,#3,#1
4.545,2978,1844.447,18.984,dr11,PCh,#27,#24,#2,#1
4.580,3629,2148.262,16.218,dr8,PCh,#27,#22,#3,#1
4.591,2220,2298.579,15.131,dr8,PCp,#27,#21,#3,#1
4.599,4715,2462.976,14.100,dr9,PE,#27,#24,#2,#1
4.601,740,2233.981,15.580,dr8,PCp,#27,#20,#3,#1
4.618,4718,2642.582,13.123,dr10,PCp,#27,#26,#3,#1
4.619,4426,2515.413,13.800,dr8,PCp,#27,#24,#3,#1
4.659,4999,1851.399,18.910,dr10,PE,#27,#25,#3,#1
4.659,215,2462.976,14.100,dr10,PE,#27,#25,#3,#1
4.682,150,2289.246,15.194,dr10,PCh,#27,#25,#3,#1
4.684,3133,1795.091,19.527,dr8,PCh,#27,#23,#3,#1
4.721,3574,2275.327,15.290,dr9,PCh,#27,#22,#2,#0
4.770,5730,2231.363,15.598,dr8,PE,#27,#23,#3,#1
4.815,12,2120.354,16.438,dr11,PE,#27,#26,#2,#1
4.833,3596,1820.314,19.245,dr10,PE,#27,#25,#3,#1
4.857,5658,1896.596,18.443,dr11,PE,#27,#27,#2,#1
4.883,1089,1818.966,19.260,dr9,PCh,#27,#24,#2,#1
4.896,2556,2022.705,17.255,dr10,PE,#27,#24,#3,#1
4.916,1722,2441.440,14.227,dr11,PE,#27,#25,#2,#1
4.938,2305,2193.886,15.872,dr10,PE,#27,#25,#3,#1
4.969,2657,2668.812,12.992,dr8,PCp,#27,#23,#3,#1
4.999,2332,2332.282,14.907,dr8,PE,#27,#22,#3,#1
5.035,3884,2653.492,13.069,dr10,PE,#27,#24,#3,#1
5.037,3355,2243.669,15.511,dr9,PE,#27,#24,#2,#1
5.039,4097,2269.018,15.333,dr8,PCp,#27,#23,#3,#1
5.069,3554,2517.876,13.786,dr10,PE,#27,#24,#3,#1
5.076,1529,2240.082,15.536,dr9,PCh,#27,#21,#2,#1
5.078,4940,2561.974,13.544,dr9,PE,#27,#22,#2,#1
5.083,2443,1848.448,18.941,dr8,PE,#27,#25,#3,#1
5.091,3886,1840.328,19.028,dr10,PE,#27,#25,#3,#1
5.095,789,2223.973,15.652,dr10,PE,#27,#26,#3,#1
5.105,5371,2055.983,16.968,dr8,PCh,#27,#25,#3,#1
5.109,5014,2326.490,14.945,dr9,PE,#27,#24,#2,#1
5.117,886,1840.328,19.028,dr10,PE,#27,#24,#3,#1
5.151,3124,1981.886,17.622,dr8,PCp,#27,#22,#3,#1
5.154,1907,1842.452,19.005,dr8,PE,#27,#24,#3,#1
5.187,2207,1756.239,19.977,dr10,PCp,#27,#20,#3,#1
5.202,862,2370.965,14.659,dr8,PE,#27,#24,#3,#1
5.211,4858,2052.065,17.001,dr8,PE,#27,#24,#3,#1
5.227,2897,2062.552,16.912,dr11,PE,#27,#23,#2,#1
5.255,4626,2073.711,16.818,dr8,PE,#27,#22,#3,#1
5.288,5842,2450.864,14.171,dr8,PCh,#27,#22,#3,#1
5.335,5847,2118.847,16.450,dr8,PCh,#27,#21,#3,#1
5.335,4969,2058.450,16.947,dr10,PE,#27,#25,#3,#1
5.348,309,2456.997,14.135,dr9,PE,#27,#23,#2,#1
5.352,2552,2328.017,14.935,dr8,PE,#27,#24,#3,#1
5.355,2936,2004.305,17.419,dr8,PE,#27,#24,#3,#1
5.414,5365,1943.642,17.981,dr10,PE,#27,#26,#3,#1
5.447,4525,1797.273,19.502,dr11,PE,#27,#25,#2,#1
