12.750,2,1927.006,18.141,11,PE
15.808,4,2172.704,16.031,10,PE
24.755,3,2284.122,15.229,11,PE
36.934,5,1709.326,20.549,12,PE
37.831,7,2120.207,16.439,10,PE
61.829,0,1807.686,19.385,12,PE
69.027,6,1513.020,23.363,11,PE
70.446,1,1434.211,24.730,9,PE
77.319,9,1827.753,19.164,10,PE
101.807,8,1409.597,25.192,9,PE
124.570,1,1096.635,33.170,10,PE
128.716,3,1576.689,22.367,12,PE
136.942,9,1431.841,24.774,11,PE
157.142,8,1056.500,34.605,9,PE
160.160,5,932.201,40.064,8,PE
165.175,0,1150.452,31.435,10,PE
166.500,4,1217.885,29.515,9,PE
192.538,2,912.781,41.097,8,PE
224.558,6,805.300,48.165,10,PE
235.313,7,884.173,42.734,10,PE
251.268,2,791.752,49.272,10,PE
264.305,3,786.016,49.760,9,PE
276.847,4,786.605,49.709,9,PE
285.471,8,610.246,79.486,8,PE
290.701,0,698.344,59.224,9,PE
292.918,5,683.617,61.364,7,PE
330.981,6,991.535,37.238,8,PE
334.659,9,627.771,72.894,7,PE
340.734,1,939.770,39.677,10,PE
348.653,7,713.549,57.232,7,PE
